onset	duration	begsample	endsample	offset	type
20.875	0.105	4176	4196	0	stimulation
21.255	0.105	4252	4272	0	stimulation
21.635	0.105	4328	4348	0	stimulation
22.015	0.105	4404	4424	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.185	0.105	12238	12258	0	stimulation
61.565	0.105	12314	12334	0	stimulation
61.945	0.105	12390	12410	0	stimulation
71.295	0.105	14260	14280	0	stimulation
71.675	0.105	14336	14356	0	stimulation
72.055	0.105	14412	14432	0	stimulation
72.435	0.105	14488	14508	0	stimulation
81.145	0.105	16230	16250	0	stimulation
81.525	0.105	16306	16326	0	stimulation
81.905	0.105	16382	16402	0	stimulation
82.285	0.105	16458	16478	0	stimulation
