onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.365	0.105	12074	12094	0	stimulation
60.745	0.105	12150	12170	0	stimulation
61.125	0.105	12226	12246	0	stimulation
71.435	0.105	14288	14308	0	stimulation
71.815	0.105	14364	14384	0	stimulation
72.195	0.105	14440	14460	0	stimulation
72.575	0.105	14516	14536	0	stimulation
82.405	0.105	16482	16502	0	stimulation
82.785	0.105	16558	16578	0	stimulation
83.165	0.105	16634	16654	0	stimulation
83.545	0.105	16710	16730	0	stimulation
