onset	duration	begsample	endsample	offset	type
5.34	0.105	1069	1089	0	stimulation
5.99	0.105	1199	1219	0	stimulation
23.125	0.105	4626	4646	0	stimulation
23.775	0.105	4756	4776	0	stimulation
24.425	0.105	4886	4906	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.21	0.105	12443	12463	0	stimulation
