onset	duration	begsample	endsample	offset	type
8.08	0.105	1617	1637	0	stimulation
9.05	0.105	1811	1831	0	stimulation
10.02	0.105	2005	2025	0	stimulation
10.99	0.105	2199	2219	0	stimulation
18.365	0.105	3674	3694	0	stimulation
19.335	0.105	3868	3888	0	stimulation
61.875	0.105	12376	12396	0	stimulation
62.845	0.105	12570	12590	0	stimulation
63.815	0.105	12764	12784	0	stimulation
64.1899	0.105	12838.98	12858.98	0	stimulation
65.115	0.105	13024	13044	0	stimulation
92.975	0.105	18596	18616	0	stimulation
