onset	duration	begsample	endsample	offset	type
2.895	0.105	580	600	0	stimulation
3.545	0.105	710	730	0	stimulation
4.195	0.105	840	860	0	stimulation
4.845	0.105	970	990	0	stimulation
16.38	0.105	3277	3297	0	stimulation
17.03	0.105	3407	3427	0	stimulation
17.68	0.105	3537	3557	0	stimulation
18.33	0.105	3667	3687	0	stimulation
62.505	0.105	12502	12522	0	stimulation
63.155	0.105	12632	12652	0	stimulation
63.805	0.105	12762	12782	0	stimulation
64.4549	0.105	12891.98	12911.98	0	stimulation
