onset	duration	begsample	endsample	offset	type
0.275	0.105	56	76	0	stimulation
1.135	0.105	228	248	0	stimulation
1.37	0.105	275	295	0	stimulation
28.465	0.105	5694	5714	0	stimulation
29.325	0.105	5866	5886	0	stimulation
30.835	0.105	6168	6188	0	stimulation
31.695	0.105	6340	6360	0	stimulation
32.555	0.105	6512	6532	0	stimulation
33.415	0.105	6684	6704	0	stimulation
34.275	0.105	6856	6876	0	stimulation
61.38	0.105	12277	12297	0	stimulation
62.24	0.105	12449	12469	0	stimulation
63.105	0.105	12622	12642	0	stimulation
63.965	0.105	12794	12814	0	stimulation
64.825	0.105	12966	12986	0	stimulation
