onset	duration	begsample	endsample	offset	type
21.5	0.105	4301	4321	0	stimulation
22.15	0.105	4431	4451	0	stimulation
22.485	0.105	4498	4518	0	stimulation
23.13	0.105	4627	4647	0	stimulation
23.47	0.105	4695	4715	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.86	0.105	12573	12593	0	stimulation
63.51	0.105	12703	12723	0	stimulation
64.16	0.105	12833	12853	0	stimulation
