onset	duration	begsample	endsample	offset	type
7.57	0.105	1515	1535	0	stimulation
8.575	0.105	1716	1736	0	stimulation
9.58	0.105	1917	1937	0	stimulation
31.71	0.105	6343	6363	0	stimulation
32.715	0.105	6544	6564	0	stimulation
33.72	0.105	6745	6765	0	stimulation
34.425	0.105	6886	6906	0	stimulation
35.43	0.105	7087	7107	0	stimulation
40.9	0.105	8181	8201	0	stimulation
44.15	0.105	8831	8851	0	stimulation
45.795	0.105	9160	9180	0	stimulation
46.8	0.105	9361	9381	0	stimulation
47.805	0.105	9562	9582	0	stimulation
48.81	0.105	9763	9783	0	stimulation
74.145	0.105	14830	14850	0	stimulation
75.15	0.105	15031	15051	0	stimulation
76.155	0.105	15232	15252	0	stimulation
77.16	0.105	15433	15453	0	stimulation
78.18	0.105	15637	15657	0	stimulation
95.495	0.105	19100	19120	0	stimulation
96.825	0.105	19366	19386	0	stimulation
97.83	0.105	19567	19587	0	stimulation
