onset	duration	begsample	endsample	offset	type
8.7	0.105	1741	1761	0	stimulation
9.67	0.105	1935	1955	0	stimulation
10.005	0.105	2002	2022	0	stimulation
10.97	0.105	2195	2215	0	stimulation
11.31	0.105	2263	2283	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.53	0.105	12507	12527	0	stimulation
63.5	0.105	12701	12721	0	stimulation
