onset	duration	begsample	endsample	offset	type
1.66	0.105	333	353	0	stimulation
2.31	0.105	463	483	0	stimulation
2.96	0.105	593	613	0	stimulation
3.61	0.105	723	743	0	stimulation
4.26	0.105	853	873	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.86	0.105	12573	12593	0	stimulation
63.51	0.105	12703	12723	0	stimulation
84.005	0.105	16802	16822	0	stimulation
84.655	0.105	16932	16952	0	stimulation
85.305	0.105	17062	17082	0	stimulation
85.955	0.105	17192	17212	0	stimulation
86.605	0.105	17322	17342	0	stimulation
