onset	duration	begsample	endsample	offset	type
12.88	0.105	2577	2597	0	stimulation
13.53	0.105	2707	2727	0	stimulation
14.18	0.105	2837	2857	0	stimulation
15.79	0.105	3159	3179	0	stimulation
16.44	0.105	3289	3309	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.545	0.105	12510	12530	0	stimulation
63.19	0.105	12639	12659	0	stimulation
63.53	0.105	12707	12727	0	stimulation
83.7	0.105	16741	16761	0	stimulation
84.35	0.105	16871	16891	0	stimulation
85	0.105	17001	17021	0	stimulation
85.335	0.105	17068	17088	0	stimulation
85.985	0.105	17198	17218	0	stimulation
