onset	duration	begsample	endsample	offset	type
9.83	0.105	1967	1987	0	stimulation
10.8	0.105	2161	2181	0	stimulation
11.77	0.105	2355	2375	0	stimulation
12.74	0.105	2549	2569	0	stimulation
30.355	0.105	6072	6092	0	stimulation
31.325	0.105	6266	6286	0	stimulation
32.2949	0.105	6459.98	6479.98	0	stimulation
33.265	0.105	6654	6674	0	stimulation
49.64	0.105	9929	9949	0	stimulation
50.61	0.105	10123	10143	0	stimulation
51.58	0.105	10317	10337	0	stimulation
52.55	0.105	10511	10531	0	stimulation
63.765	0.105	12754	12774	0	stimulation
64.7349	0.105	12947.98	12967.98	0	stimulation
65.705	0.105	13142	13162	0	stimulation
66.675	0.105	13336	13356	0	stimulation
