onset	duration	begsample	endsample	offset	type
14.53	0.105	2907	2927	0	stimulation
14.91	0.105	2983	3003	0	stimulation
15.29	0.105	3059	3079	0	stimulation
15.67	0.105	3135	3155	0	stimulation
24.7	0.105	4941	4961	0	stimulation
25.08	0.105	5017	5037	0	stimulation
26.585	0.105	5318	5338	0	stimulation
26.965	0.105	5394	5414	0	stimulation
27.345	0.105	5470	5490	0	stimulation
27.58	0.105	5517	5537	0	stimulation
62.035	0.105	12408	12428	0	stimulation
62.415	0.105	12484	12504	0	stimulation
62.64	0.105	12529	12549	0	stimulation
63.015	0.105	12604	12624	0	stimulation
88.205	0.105	17642	17662	0	stimulation
88.585	0.105	17718	17738	0	stimulation
88.81	0.105	17763	17783	0	stimulation
89.185	0.105	17838	17858	0	stimulation
