onset	duration	begsample	endsample	offset	type
7.595	0.105	1520	1540	0	stimulation
7.975	0.105	1596	1616	0	stimulation
8.355	0.105	1672	1692	0	stimulation
8.735	0.105	1748	1768	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.185	0.105	12238	12258	0	stimulation
61.41	0.105	12283	12303	0	stimulation
61.785	0.105	12358	12378	0	stimulation
78.495	0.105	15700	15720	0	stimulation
78.875	0.105	15776	15796	0	stimulation
79.1	0.105	15821	15841	0	stimulation
79.475	0.105	15896	15916	0	stimulation
