onset	duration	begsample	endsample	offset	type
14.44	0.105	2889	2909	0	stimulation
15.09	0.105	3019	3039	0	stimulation
16.705	0.105	3342	3362	0	stimulation
17.355	0.105	3472	3492	0	stimulation
18.005	0.105	3602	3622	0	stimulation
36.26	0.105	7253	7273	0	stimulation
61.875	0.105	12376	12396	0	stimulation
62.525	0.105	12506	12526	0	stimulation
63.175	0.105	12636	12656	0	stimulation
64.79	0.105	12959	12979	0	stimulation
65.4399	0.105	13088.98	13108.98	0	stimulation
66.09	0.105	13219	13239	0	stimulation
66.74	0.105	13349	13369	0	stimulation
