onset	duration	begsample	endsample	offset	type
29.82	0.105	5965	5985	0	stimulation
30.465	0.105	6094	6114	0	stimulation
31.11	0.105	6223	6243	0	stimulation
31.755	0.105	6352	6372	0	stimulation
60.89	0.105	12179	12199	0	stimulation
61.535	0.105	12308	12328	0	stimulation
62.18	0.105	12437	12457	0	stimulation
62.825	0.105	12566	12586	0	stimulation
80.76	0.105	16153	16173	0	stimulation
81.405	0.105	16282	16302	0	stimulation
82.05	0.105	16411	16431	0	stimulation
82.695	0.105	16540	16560	0	stimulation
