onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.635	0.105	12128	12148	0	stimulation
68.65	0.105	13731	13751	0	stimulation
69.3	0.105	13861	13881	0	stimulation
69.95	0.105	13991	14011	0	stimulation
83.085	0.105	16618	16638	0	stimulation
