onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.955	0.105	12192	12212	0	stimulation
61.925	0.105	12386	12406	0	stimulation
62.895	0.105	12580	12600	0	stimulation
68.38	0.105	13677	13697	0	stimulation
69.35	0.105	13871	13891	0	stimulation
70.32	0.105	14065	14085	0	stimulation
71.29	0.105	14259	14279	0	stimulation
