onset	duration	begsample	endsample	offset	type
3.825	0.105	766	786	0	stimulation
4.205	0.105	842	862	0	stimulation
4.585	0.105	918	938	0	stimulation
4.815	0.105	964	984	0	stimulation
15.595	0.105	3120	3140	0	stimulation
16.14	0.105	3229	3249	0	stimulation
16.52	0.105	3305	3325	0	stimulation
16.9	0.105	3381	3401	0	stimulation
17.28	0.105	3457	3477	0	stimulation
61.83	0.105	12367	12387	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.435	0.105	12488	12508	0	stimulation
62.815	0.105	12564	12584	0	stimulation
