onset	duration	begsample	endsample	offset	type
24.69	0.105	4939	4959	0	stimulation
25.34	0.105	5069	5089	0	stimulation
25.99	0.105	5199	5219	0	stimulation
26.64	0.105	5329	5349	0	stimulation
27.04	0.105	5409	5429	0	stimulation
27.69	0.105	5539	5559	0	stimulation
61.875	0.105	12376	12396	0	stimulation
62.525	0.105	12506	12526	0	stimulation
63.175	0.105	12636	12656	0	stimulation
63.825	0.105	12766	12786	0	stimulation
64.475	0.105	12896	12916	0	stimulation
64.895	0.105	12980	13000	0	stimulation
84.665	0.105	16934	16954	0	stimulation
85.315	0.105	17064	17084	0	stimulation
85.965	0.105	17194	17214	0	stimulation
86.615	0.105	17324	17344	0	stimulation
