onset	duration	begsample	endsample	offset	type
25.71	0.105	5143	5163	0	stimulation
26.89	0.105	5379	5399	0	stimulation
60.395	0.105	12080	12100	0	stimulation
60.935	0.105	12188	12208	0	stimulation
61.475	0.105	12296	12316	0	stimulation
61.705	0.105	12342	12362	0	stimulation
