onset	duration	begsample	endsample	offset	type
17.515	0.105	3504	3524	0	stimulation
17.895	0.105	3580	3600	0	stimulation
18.275	0.105	3656	3676	0	stimulation
18.655	0.105	3732	3752	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.185	0.105	12238	12258	0	stimulation
61.565	0.105	12314	12334	0	stimulation
61.945	0.105	12390	12410	0	stimulation
73.215	0.105	14644	14664	0	stimulation
73.595	0.105	14720	14740	0	stimulation
73.975	0.105	14796	14816	0	stimulation
74.205	0.105	14842	14862	0	stimulation
