onset	duration	begsample	endsample	offset	type
4.235	0.105	848	868	0	stimulation
5.205	0.105	1042	1062	0	stimulation
23.42	0.105	4685	4705	0	stimulation
26.955	0.105	5392	5412	0	stimulation
30.49	0.105	6099	6119	0	stimulation
31.46	0.105	6293	6313	0	stimulation
61.875	0.105	12376	12396	0	stimulation
62.845	0.105	12570	12590	0	stimulation
63.815	0.105	12764	12784	0	stimulation
72.47	0.105	14495	14515	0	stimulation
73.44	0.105	14689	14709	0	stimulation
74.41	0.105	14883	14903	0	stimulation
75.38	0.105	15077	15097	0	stimulation
92.995	0.105	18600	18620	0	stimulation
