onset	duration	begsample	endsample	offset	type
10.49	0.105	2099	2119	0	stimulation
10.905	0.105	2182	2202	0	stimulation
11.79	0.105	2359	2379	0	stimulation
12.21	0.105	2443	2463	0	stimulation
39.335	0.105	7868	7888	0	stimulation
40.305	0.105	8062	8082	0	stimulation
41.275	0.105	8256	8276	0	stimulation
62.19	0.105	12439	12459	0	stimulation
63.06	0.105	12613	12633	0	stimulation
63.495	0.105	12700	12720	0	stimulation
64.3599	0.105	12872.98	12892.98	0	stimulation
64.8	0.105	12961	12981	0	stimulation
72.815	0.105	14564	14584	0	stimulation
73.785	0.105	14758	14778	0	stimulation
74.755	0.105	14952	14972	0	stimulation
