onset	duration	begsample	endsample	offset	type
20.78	0.105	4157	4177	0	stimulation
21.75	0.105	4351	4371	0	stimulation
22.72	0.105	4545	4565	0	stimulation
23.69	0.105	4739	4759	0	stimulation
30.46	0.105	6093	6113	0	stimulation
31.43	0.105	6287	6307	0	stimulation
32.4	0.105	6481	6501	0	stimulation
33.37	0.105	6675	6695	0	stimulation
62.505	0.105	12502	12522	0	stimulation
63.475	0.105	12696	12716	0	stimulation
64.445	0.105	12890	12910	0	stimulation
65.415	0.105	13084	13104	0	stimulation
90.07	0.105	18015	18035	0	stimulation
91.04	0.105	18209	18229	0	stimulation
92.01	0.105	18403	18423	0	stimulation
