onset	duration	begsample	endsample	offset	type
5.955	0.105	1192	1212	0	stimulation
6.7	0.105	1341	1361	0	stimulation
7.13	0.105	1427	1447	0	stimulation
7.87	0.105	1575	1595	0	stimulation
8.305	0.105	1662	1682	0	stimulation
31.13	0.105	6227	6247	0	stimulation
31.875	0.105	6376	6396	0	stimulation
32.62	0.105	6525	6545	0	stimulation
33.365	0.105	6674	6694	0	stimulation
33.805	0.105	6762	6782	0	stimulation
61.745	0.105	12350	12370	0	stimulation
62.49	0.105	12499	12519	0	stimulation
63.235	0.105	12648	12668	0	stimulation
63.67	0.105	12735	12755	0	stimulation
64.405	0.105	12882	12902	0	stimulation
86.6	0.105	17321	17341	0	stimulation
87.345	0.105	17470	17490	0	stimulation
88.09	0.105	17619	17639	0	stimulation
88.525	0.105	17706	17726	0	stimulation
89.26	0.105	17853	17873	0	stimulation
