onset	duration	begsample	endsample	offset	type
24.655	0.105	4932	4952	0	stimulation
25.625	0.105	5126	5146	0	stimulation
26.595	0.105	5320	5340	0	stimulation
30.125	0.105	6026	6046	0	stimulation
31.095	0.105	6220	6240	0	stimulation
32.065	0.105	6414	6434	0	stimulation
33.035	0.105	6608	6628	0	stimulation
62.19	0.105	12439	12459	0	stimulation
63.16	0.105	12633	12653	0	stimulation
64.13	0.105	12827	12847	0	stimulation
65.1	0.105	13021	13041	0	stimulation
67.355	0.105	13472	13492	0	stimulation
68.325	0.105	13666	13686	0	stimulation
