onset	duration	begsample	endsample	offset	type
8.575	0.105	1716	1736	0	stimulation
8.955	0.105	1792	1812	0	stimulation
9.18	0.105	1837	1857	0	stimulation
9.555	0.105	1912	1932	0	stimulation
24.505	0.105	4902	4922	0	stimulation
24.885	0.105	4978	4998	0	stimulation
25.11	0.105	5023	5043	0	stimulation
25.49	0.105	5099	5119	0	stimulation
37.395	0.105	7480	7500	0	stimulation
37.775	0.105	7556	7576	0	stimulation
38	0.105	7601	7621	0	stimulation
38.375	0.105	7676	7696	0	stimulation
62.445	0.105	12490	12510	0	stimulation
63.79	0.105	12759	12779	0	stimulation
68.815	0.105	13764	13784	0	stimulation
69.195	0.105	13840	13860	0	stimulation
69.42	0.105	13885	13905	0	stimulation
69.795	0.105	13960	13980	0	stimulation
78.825	0.105	15766	15786	0	stimulation
79.205	0.105	15842	15862	0	stimulation
79.585	0.105	15918	15938	0	stimulation
79.815	0.105	15964	15984	0	stimulation
