onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.955	0.105	12192	12212	0	stimulation
61.925	0.105	12386	12406	0	stimulation
62.895	0.105	12580	12600	0	stimulation
76.045	0.105	15210	15230	0	stimulation
77.015	0.105	15404	15424	0	stimulation
77.985	0.105	15598	15618	0	stimulation
79.6	0.105	15921	15941	0	stimulation
80.57	0.105	16115	16135	0	stimulation
81.54	0.105	16309	16329	0	stimulation
82.51	0.105	16503	16523	0	stimulation
84.76	0.105	16953	16973	0	stimulation
