onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.635	0.105	12128	12148	0	stimulation
81.775	0.105	16356	16376	0	stimulation
82.425	0.105	16486	16506	0	stimulation
83.075	0.105	16616	16636	0	stimulation
