onset	duration	begsample	endsample	offset	type
14.78	0.105	2957	2977	0	stimulation
15.43	0.105	3087	3107	0	stimulation
16.08	0.105	3217	3237	0	stimulation
16.73	0.105	3347	3367	0	stimulation
17.38	0.105	3477	3497	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.86	0.105	12573	12593	0	stimulation
63.51	0.105	12703	12723	0	stimulation
64.16	0.105	12833	12853	0	stimulation
74.065	0.105	14814	14834	0	stimulation
74.715	0.105	14944	14964	0	stimulation
75.365	0.105	15074	15094	0	stimulation
76.015	0.105	15204	15224	0	stimulation
