onset	duration	begsample	endsample	offset	type
14.445	0.105	2890	2910	0	stimulation
15.095	0.105	3020	3040	0	stimulation
15.745	0.105	3150	3170	0	stimulation
16.39	0.105	3279	3299	0	stimulation
16.73	0.105	3347	3367	0	stimulation
45.86	0.105	9173	9193	0	stimulation
61.875	0.105	12376	12396	0	stimulation
62.525	0.105	12506	12526	0	stimulation
63.175	0.105	12636	12656	0	stimulation
63.51	0.105	12703	12723	0	stimulation
64.155	0.105	12832	12852	0	stimulation
83.375	0.105	16676	16696	0	stimulation
84.025	0.105	16806	16826	0	stimulation
