onset	duration	begsample	endsample	offset	type
28.395	0.105	5680	5700	0	stimulation
28.775	0.105	5756	5776	0	stimulation
29	0.105	5801	5821	0	stimulation
29.38	0.105	5877	5897	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.185	0.105	12238	12258	0	stimulation
61.41	0.105	12283	12303	0	stimulation
61.785	0.105	12358	12378	0	stimulation
