onset	duration	begsample	endsample	offset	type
8.58	0.105	1717	1737	0	stimulation
9.23	0.105	1847	1867	0	stimulation
9.88	0.105	1977	1997	0	stimulation
26.25	0.105	5251	5271	0	stimulation
26.9	0.105	5381	5401	0	stimulation
27.55	0.105	5511	5531	0	stimulation
28.2	0.105	5641	5661	0	stimulation
30.135	0.105	6028	6048	0	stimulation
30.785	0.105	6158	6178	0	stimulation
37.485	0.105	7498	7518	0	stimulation
63.135	0.105	12628	12648	0	stimulation
63.785	0.105	12758	12778	0	stimulation
64.435	0.105	12888	12908	0	stimulation
65.085	0.105	13018	13038	0	stimulation
