onset	duration	begsample	endsample	offset	type
26.01	0.105	5203	5223	0	stimulation
35.305	0.105	7062	7082	0	stimulation
35.955	0.105	7192	7212	0	stimulation
60.93	0.105	12187	12207	0	stimulation
