onset	duration	begsample	endsample	offset	type
2.1	0.105	421	441	0	stimulation
3.105	0.105	622	642	0	stimulation
4.11	0.105	823	843	0	stimulation
5.115	0.105	1024	1044	0	stimulation
8.045	0.105	1610	1630	0	stimulation
9.05	0.105	1811	1831	0	stimulation
10.055	0.105	2012	2032	0	stimulation
11.06	0.105	2213	2233	0	stimulation
12.065	0.105	2414	2434	0	stimulation
35.16	0.105	7033	7053	0	stimulation
36.165	0.105	7234	7254	0	stimulation
37.17	0.105	7435	7455	0	stimulation
41.7	0.105	8341	8361	0	stimulation
42.705	0.105	8542	8562	0	stimulation
43.71	0.105	8743	8763	0	stimulation
44.715	0.105	8944	8964	0	stimulation
46.36	0.105	9273	9293	0	stimulation
70.095	0.105	14020	14040	0	stimulation
71.1	0.105	14221	14241	0	stimulation
71.79	0.105	14359	14379	0	stimulation
72.79	0.105	14559	14579	0	stimulation
73.485	0.105	14698	14718	0	stimulation
