onset	duration	begsample	endsample	offset	type
7.755	0.105	1552	1572	0	stimulation
8.295	0.105	1660	1680	0	stimulation
8.835	0.105	1768	1788	0	stimulation
9.375	0.105	1876	1896	0	stimulation
60.805	0.105	12162	12182	0	stimulation
