onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.955	0.105	12192	12212	0	stimulation
61.925	0.105	12386	12406	0	stimulation
65.43	0.105	13087	13107	0	stimulation
66.4	0.105	13281	13301	0	stimulation
67.37	0.105	13475	13495	0	stimulation
68.34	0.105	13669	13689	0	stimulation
75.76	0.105	15153	15173	0	stimulation
76.73	0.105	15347	15367	0	stimulation
77.7	0.105	15541	15561	0	stimulation
78.67	0.105	15735	15755	0	stimulation
