onset	duration	begsample	endsample	offset	type
5.45	0.105	1091	1111	0	stimulation
6.42	0.105	1285	1305	0	stimulation
7.39	0.105	1479	1499	0	stimulation
8.36	0.105	1673	1693	0	stimulation
15.795	0.105	3160	3180	0	stimulation
16.765	0.105	3354	3374	0	stimulation
17.735	0.105	3548	3568	0	stimulation
18.645	0.105	3730	3750	0	stimulation
62.505	0.105	12502	12522	0	stimulation
