onset	duration	begsample	endsample	offset	type
4.215	0.105	844	864	0	stimulation
5.83	0.105	1167	1187	0	stimulation
60.615	0.105	12124	12144	0	stimulation
61.585	0.105	12318	12338	0	stimulation
88.75	0.105	17751	17771	0	stimulation
89.72	0.105	17945	17965	0	stimulation
