onset	duration	begsample	endsample	offset	type
24.08	0.105	4817	4837	0	stimulation
35.935	0.105	7188	7208	0	stimulation
36.905	0.105	7382	7402	0	stimulation
38.52	0.105	7705	7725	0	stimulation
40.77	0.105	8155	8175	0	stimulation
41.74	0.105	8349	8369	0	stimulation
42.71	0.105	8543	8563	0	stimulation
62.19	0.105	12439	12459	0	stimulation
63.16	0.105	12633	12653	0	stimulation
64.13	0.105	12827	12847	0	stimulation
70.865	0.105	14174	14194	0	stimulation
78.24	0.105	15649	15669	0	stimulation
85.04	0.105	17009	17029	0	stimulation
86.01	0.105	17203	17223	0	stimulation
