onset	duration	begsample	endsample	offset	type
29.805	0.105	5962	5982	0	stimulation
30.45	0.105	6091	6111	0	stimulation
31.095	0.105	6220	6240	0	stimulation
31.74	0.105	6349	6369	0	stimulation
60.555	0.105	12112	12132	0	stimulation
61.2	0.105	12241	12261	0	stimulation
61.845	0.105	12370	12390	0	stimulation
62.49	0.105	12499	12519	0	stimulation
88.425	0.105	17686	17706	0	stimulation
89.07	0.105	17815	17835	0	stimulation
89.715	0.105	17944	17964	0	stimulation
90.36	0.105	18073	18093	0	stimulation
